,0,1,2,3,4,5,6,7,8
482,479,2:23:50,Peres JEPCHIRCHIR,27 SEP 1993,KEN,1,Saitama (JPN),08 DEC 2019,1194
483,484,2:23:51,Lisa MARTIN,12 MAY 1960,AUS,1,Osaka (JPN),31 JAN 1988,1194
484,484,2:23:51,Birhane DIBABA,11 SEP 1993,ETH,2,Nagoya (JPN),10 MAR 2013,1194
485,484,2:23:51,Bruktayit ESHETU,29 SEP 1990,ETH,3,"Houston, TX (USA)",18 JAN 2015,1194
486,487,2:23:52,Constantina DITA-TOMESCU,23 JAN 1970,ROU,2,Amsterdam (NED),20 OCT 2002,1194
487,487,2:23:52,Albina MAYOROVA,16 MAY 1977,RUS,1,Nagoya (JPN),11 MAR 2012,1194
488,487,2:23:52,Mamitu DASKA,16 OCT 1983,ETH,3,Frankfurt (GER),28 OCT 2012,1194
489,487,2:23:52,Koren Jelila YAL,18 JAN 1987,ETH,3,Frankfurt (GER),25 OCT 2015,1194
490,487,2:23:52,Reia IWADE,08 DEC 1994,JPN,5,Nagoya (JPN),10 MAR 2019,1194
491,487,2:23:52,Helen BEKELE,21 NOV 1994,ETH,6,Nagoya (JPN),08 MAR 2020,1194
492,493,2:23:53,Teyba ERKESSO,30 OCT 1982,ETH,1,"Houston, TX (USA)",17 JAN 2010,1194
493,493,2:23:53,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,4,London (GBR),26 APR 2015,1194
494,493,2:23:53,Selly Chepyego KAPTICH,03 OCT 1985,KEN,4,Paris (FRA),14 APR 2019,1194
495,496,2:23:54,Agnes KIPROP,14 JAN 1980,KEN,2,Frankfurt (GER),30 OCT 2011,1194
496,496,2:23:54,Volha MAZURONAK,14 APR 1989,BLR,4,London (GBR),24 APR 2016,1194
497,496,2:23:54,Afera GODFAY,25 SEP 1991,ETH,4,Shanghai (CHN),18 NOV 2018,1194
498,499,2:23:55,Lornah KIPLAGAT,01 MAY 1974,KEN,1,Osaka (JPN),27 JAN 2002,1193
499,499,2:23:55,Catherine NDEREBA,21 JUL 1972,KEN,1,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1193
500,499,2:23:55,Constantina DITA-TOMESCU,23 JAN 1970,ROU,3,London (GBR),22 APR 2007,1193
501,502,2:23:56,Yoshimi OZAKI,01 JUL 1981,JPN,1,Yokohama (JPN),20 FEB 2011,1193
502,502,2:23:56,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,4,"Olympic Stadium, London (GBR)",05 AUG 2012,1193
503,504,2:23:57,Joyce CHEPCHUMBA,06 NOV 1970,KEN,1,"Chicago, IL (USA)",11 OCT 1998,1193
504,504,2:23:57,Derartu TULU,21 MAR 1972,ETH,1,London (GBR),22 APR 2001,1193
505,504,2:23:57,Xiaolin ZHU,20 FEB 1984,CHN,3,Beijing (CHN),13 OCT 2002,1193
506,504,2:23:57,Reiko TOSA,11 JUN 1976,JPN,1,Nagoya (JPN),14 MAR 2004,1193
507,504,2:23:57,Sharon Jemutai CHEROP,16 MAR 1984,KEN,1,Torino (ITA),18 NOV 2012,1193
508,504,2:23:57,Asselefech MEDESSA MERGIA,23 JAN 1985,ETH,5,London (GBR),24 APR 2016,1193
509,504,2:23:57,Melat Yisak KEJETA,27 SEP 1992,GER,6,Berlin (GER),29 SEP 2019,1193
510,511,2:23:58,Marleen RENDERS,24 DEC 1968,BEL,2,Berlin (GER),26 SEP 1999,1193
511,511,2:23:58,Yoko SHIBUI,14 MAR 1979,JPN,2,Nagoya (JPN),12 MAR 2006,1193
512,511,2:23:58,Aberu KEBEDE,12 SEP 1986,ETH,1,Berlin (GER),26 SEP 2010,1193
513,511,2:23:58,Bezunesh BEKELE,29 JAN 1983,ETH,4,Frankfurt (GER),28 OCT 2012,1193
514,511,2:23:58,Birhane DIBABA,11 SEP 1993,ETH,2,Berlin (GER),25 SEP 2016,1193
515,516,2:23:59,Mari OZAKI,16 JUL 1975,JPN,2,Osaka (JPN),30 JAN 2005,1193
516,516,2:23:59,Abebech AFEWORK,11 DEC 1990,ETH,2,Rotterdam (NED),14 APR 2013,1193
517,516,2:23:59,Gulume CHALA,11 SEP 1992,ETH,4,Shanghai (CHN),12 NOV 2017,1193
518,516,2:23:59,Monica JEPKOECH,01 JAN 1983,KEN,6,Nagoya (JPN),10 MAR 2019,1193
519,520,2:24:00,Susan CHEPKEMEI,25 JUN 1975,KEN,3,London (GBR),17 APR 2005,1193
520,520,2:24:00,Sutume Asefa KEBEDE,11 DEC 1994,ETH,4,Dubai (UAE),22 JAN 2016,1193
521,520,2:24:00,Sara DOSSENA,22 NOV 1984,ITA,7,Nagoya (JPN),10 MAR 2019,1193
522,523,2:24:01,Jelena PROKOPČUKA,21 SEP 1976,LAT,7,London (GBR),13 APR 2003,1192
523,524,2:24:02,Joyce CHEPCHUMBA,06 NOV 1970,KEN,1,Tokyo (JPN),19 NOV 2000,1192
524,524,2:24:02,Yanan WEI,06 DEC 1981,CHN,2,Beijing (CHN),14 OCT 2001,1192
525,524,2:24:02,Bezunesh BEKELE,29 JAN 1983,ETH,1f1,Dubai (UAE),16 JAN 2009,1192
526,524,2:24:02,Ababel YESHANEH,22 JUL 1991,ETH,6,Tokyo (JPN),03 MAR 2019,1192
527,528,2:24:03,Agnes Jeruto KIPROTICH,05 FEB 1982,KEN,3,Daegu (KOR),14 APR 2013,1192
528,528,2:24:03,Helah Jelagat KIPROP,07 APR 1985,KEN,2,Tokyo (JPN),22 FEB 2015,1192
529,528,2:24:03,Wude AYALEW,04 JUL 1987,ETH,2,Abu Dhabi (UAE),06 DEC 2019,1192
530,531,2:24:04,Svetlana ZAKHAROVA,15 SEP 1970,RUS,2,London (GBR),22 APR 2001,1192
531,531,2:24:04,Aberu KEBEDE,12 SEP 1986,ETH,6,London (GBR),22 APR 2012,1192
532,531,2:24:04,Workenesh EDESA,11 SEP 1992,ETH,1,Xiamen (CHN),02 JAN 2016,1192
533,531,2:24:04,Jemima Jelagat SUMGONG,21 DEC 1984,KEN,1,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1192
534,531,2:24:04,Tadelech BEKELE ALEMU,11 APR 1991,ETH,4,Dubai (UAE),20 JAN 2017,1192
535,531,2:24:04,Hirut TIBEBU,13 DEC 1994,ETH,4,Praha (CZE),07 MAY 2017,1192
536,537,2:24:05,Mizuki NOGUCHI,03 JUL 1978,JPN,3,Nagoya (JPN),10 MAR 2013,1192
537,537,2:24:05,Desi Jisa MOKONIN,12 JUL 1997,BRN,8,Dubai (UAE),26 JAN 2018,1192
538,537,2:24:05,Hirut TIBEBU,13 DEC 1994,ETH,2,Seoul (KOR),17 MAR 2019,1192
539,540,2:24:06,Yeshi ESAYIAS,28 DEC 1985,ETH,6,Frankfurt (GER),27 OCT 2013,1191
540,541,2:24:07,Junxia WANG,09 JAN 1973,CHN,1,Tianjin (CHN),04 APR 1993,1191
541,541,2:24:07,Agnes KIPROP,14 JAN 1980,KEN,3,Frankfurt (GER),31 OCT 2010,1191
542,541,2:24:07,Jelena PROKOPČUKA,21 SEP 1976,LAT,1,Nagoya (JPN),09 MAR 2014,1191
543,541,2:24:07,Jelena PROKOPČUKA,21 SEP 1976,LAT,1,Osaka (JPN),25 JAN 2015,1191
544,545,2:24:08,Adriana FERNÁNDEZ MIRANDA,04 APR 1971,MEX,2,London (GBR),18 APR 1999,1191
545,545,2:24:08,Hirut TIBEBU,13 DEC 1994,ETH,1,Seoul (KOR),18 MAR 2018,1191
546,545,2:24:08,Marta MEGRA,30 DEC 1990,ETH,6,Paris (FRA),08 APR 2018,1191
547,548,2:24:09,Yukiko AKABA,18 OCT 1979,JPN,5,London (GBR),17 APR 2011,1191
548,548,2:24:09,Kebebush Haile LEMA,13 APR 1986,ETH,1,Shanghai (CHN),04 DEC 2011,1191
549,548,2:24:09,Ashu KASIM,20 OCT 1984,ETH,2,Shanghai (CHN),02 DEC 2012,1191
550,548,2:24:09,Mare DIBABA,20 OCT 1989,ETH,6,London (GBR),24 APR 2016,1191
551,548,2:24:09,Kayoko FUKUSHI,25 MAR 1982,JPN,8,Nagoya (JPN),10 MAR 2019,1191
552,553,2:24:10,Gladys CHERONO,12 MAY 1983,KEN,4,London (GBR),22 APR 2018,1191
553,554,2:24:11,Adriana FERNÁNDEZ MIRANDA,04 APR 1971,MEX,2,Berlin (GER),29 SEP 2002,1191
554,554,2:24:11,Yingjie SUN,19 JAN 1979,CHN,1,Beijing (CHN),17 OCT 2004,1191
555,554,2:24:11,Joyce CHEPKIRUI,20 AUG 1988,KEN,1,Amsterdam (NED),18 OCT 2015,1191
556,554,2:24:11,Senbere TEFERI,03 MAY 1995,ETH,9,Dubai (UAE),26 JAN 2018,1191
557,554,2:24:11,Sinead DIVER,17 FEB 1977,AUS,7,London (GBR),28 APR 2019,1191
558,559,2:24:12,Joyce CHEPCHUMBA,06 NOV 1970,KEN,3,London (GBR),22 APR 2001,1190
559,559,2:24:12,Chunxiu ZHOU,15 NOV 1978,CHN,5,"Olympic Stadium, Helsinki (FIN)",14 AUG 2005,1190
560,559,2:24:12,Tirfi TSEGAYE,25 NOV 1984,ETH,2,Shanghai (CHN),04 DEC 2011,1190
561,559,2:24:12,Netsanet ACHAMO,14 DEC 1987,ETH,1,Hamburg (GER),29 APR 2012,1190
562,563,2:24:13,Salina Jebet KOSGEI,16 NOV 1976,KEN,4,London (GBR),22 APR 2007,1190
563,563,2:24:13,Amane GOBENA,11 SEP 1986,ETH,1,Seoul (KOR),21 MAR 2010,1190
564,563,2:24:13,Firehiwot Tesfaye DADO,09 JAN 1984,ETH,1,Roma (ITA),20 MAR 2011,1190
565,563,2:24:13,Eunice Jepkirui KIRWA,20 MAY 1984,BRN,2,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1190
566,563,2:24:13,Sarah CHEPCHIRCHIR,27 JUL 1984,KEN,1,Lisboa (POR),02 OCT 2016,1190
567,563,2:24:13,Ruth CHEBITOK,26 DEC 1990,KEN,6,Toronto (CAN),20 OCT 2019,1190
568,569,2:24:14,Mizuki NOGUCHI,03 JUL 1978,JPN,2,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1190
569,569,2:24:14,Irina MIKITENKO,23 AUG 1972,GER,1,London (GBR),13 APR 2008,1190
570,569,2:24:14,Irina TIMOFEYEVA,05 APR 1970,RUS,1,Hamburg (GER),27 APR 2008,1190
571,569,2:24:14,Yoshimi OZAKI,01 JUL 1981,JPN,2,Nagoya (JPN),11 MAR 2012,1190
572,569,2:24:14,Rose CHELIMO,12 JUL 1989,BRN,1,Seoul (KOR),20 MAR 2016,1190
573,569,2:24:14,Josephine CHEPKOECH,21 APR 1989,KEN,4,Sevilla (ESP),23 FEB 2020,1190
574,575,2:24:15,Lidia ŞIMON,04 SEP 1973,ROU,4,London (GBR),22 APR 2001,1190
575,575,2:24:15,Florence KIPLAGAT,27 FEB 1987,KEN,5,London (GBR),26 APR 2015,1190
576,575,2:24:15,Tigist ABAYECHEW,22 FEB 1994,ETH,2,Istanbul (TUR),03 NOV 2019,1190
577,578,2:24:16,Lucy Kabuu WANGUI,24 MAR 1984,KEN,3,Tokyo (JPN),23 FEB 2014,1190
578,578,2:24:16,Sharon Jemutai CHEROP,16 MAR 1984,KEN,2,Toronto (CAN),18 OCT 2015,1190
579,578,2:24:16,Fatuma SADO,11 OCT 1991,ETH,3,Toronto (CAN),18 OCT 2015,1190
580,578,2:24:16,Maureen CHEPKEMOI,24 MAY 1998,KEN,3,Istanbul (TUR),03 NOV 2019,1190
581,578,2:24:16,Prisca JEPTOO,24 JUN 1984,KEN,10,Valencia (ESP),01 DEC 2019,1190
582,583,2:24:17,Margaret AGAI,10 JUN 1988,KEN,3,Shanghai (CHN),02 DEC 2012,1190
583,583,2:24:17,Lonah Chemtai SALPETER,12 DEC 1988,ISR,1,Firenze (ITA),25 NOV 2018,1190
584,585,2:24:18,Teyba ERKESSO,30 OCT 1982,ETH,1f1,"Houston, TX (USA)",18 JAN 2009,1189
585,585,2:24:18,Mamitu DASKA,16 OCT 1983,ETH,1,Dubai (UAE),22 JAN 2010,1189
586,585,2:24:18,Meskerem ASSEFA,03 OCT 1991,ETH,1,Rotterdam (NED),09 APR 2017,1189
587,585,2:24:18,Nancy Jepkosgei KIPROP,07 JUL 1979,KEN,1,Wien (AUT),22 APR 2018,1189
588,589,2:24:19,Yumiko HARA,09 JAN 1982,JPN,1,Nagoya (JPN),13 MAR 2005,1189
589,589,2:24:19,Xiaolin ZHU,20 FEB 1984,CHN,3,Chongqing (CHN),18 MAR 2012,1189
590,589,2:24:19,Bornes CHEPKIRUI,23 NOV 1986,KEN,1,Praha (CZE),06 MAY 2018,1189
591,589,2:24:19,Miyuki UEHARA,22 NOV 1995,JPN,9,Nagoya (JPN),10 MAR 2019,1189
592,593,2:24:20,Yumiko HARA,09 JAN 1982,JPN,6,"Olympic Stadium, Helsinki (FIN)",14 AUG 2005,1189
593,593,2:24:20,Philes ONGORI,19 JUL 1986,KEN,1,Rotterdam (NED),10 APR 2011,1189
594,593,2:24:20,Nancy Jepkosgei KIPROP,07 JUL 1979,KEN,1,Wien (AUT),23 APR 2017,1189
595,596,2:24:21,Filomena CHEPCHIRCHIR,01 DEC 1981,KEN,3,Frankfurt (GER),30 OCT 2011,1189
596,596,2:24:21,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Osaka (JPN),27 JAN 2013,1189
597,596,2:24:21,Marta MEGRA,30 DEC 1990,ETH,1,Hengshui (CHN),29 SEP 2019,1189
598,599,2:24:22,Xiujuan REN,14 SEP 1974,CHN,3,Beijing (CHN),14 OCT 2001,1189
599,599,2:24:22,Rita Jeptoo SITIENEI,15 FEB 1981,KEN,7,"Olympic Stadium, Helsinki (FIN)",14 AUG 2005,1189
600,599,2:24:22,Christelle DAUNAY,05 DEC 1974,FRA,2,Paris (FRA),11 APR 2010,1189
601,599,2:24:22,Risa SHIGETOMO,29 AUG 1987,JPN,1,Osaka (JPN),29 JAN 2017,1189
602,603,2:24:23,Jemima Jelagat SUMGONG,21 DEC 1984,KEN,6,London (GBR),26 APR 2015,1189
603,603,2:24:23,Alemu MEGERTU,1997,ETH,5,London (GBR),04 OCT 2020,1189
604,605,2:24:24,Liliya SHOBUKHOVA,13 NOV 1977,RUS,3,London (GBR),26 APR 2009,1188
605,605,2:24:24,Irina MIKITENKO,23 AUG 1972,GER,6,London (GBR),17 APR 2011,1188
606,605,2:24:24,Mamitu DASKA,16 OCT 1983,ETH,9,Dubai (UAE),27 JAN 2012,1188
607,605,2:24:24,Birhane DIBABA,11 SEP 1993,ETH,3,"Chicago, IL (USA)",11 OCT 2015,1188
608,605,2:24:24,Mulu SEBOKA,25 SEP 1984,ETH,5,Dubai (UAE),22 JAN 2016,1188
609,610,2:24:25,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,2,Nagoya (JPN),13 MAR 2005,1188
610,610,2:24:25,Constantina DITA-TOMESCU,23 JAN 1970,ROU,5,"Chicago, IL (USA)",22 OCT 2006,1188
611,610,2:24:25,Atsede HABTAMU,26 OCT 1987,ETH,4,Berlin (GER),25 SEP 2011,1188
612,610,2:24:25,Jessica AUGUSTO,08 NOV 1981,POR,6,London (GBR),13 APR 2014,1188
613,610,2:24:25,Kayoko FUKUSHI,25 MAR 1982,JPN,4,"Chicago, IL (USA)",11 OCT 2015,1188
614,610,2:24:25,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,"New York, NY (USA)",01 NOV 2015,1188
615,610,2:24:25,Rebeca CHESIRE,1992,KEN,2,Wien (AUT),23 APR 2017,1188
616,617,2:24:26,Ingrid KRISTIANSEN,21 MAR 1956,NOR,1,London (GBR),13 MAY 1984,1188
617,617,2:24:26,Aberu KEBEDE,12 SEP 1986,ETH,2,Dubai (UAE),22 JAN 2010,1188
618,617,2:24:26,Atsede HABTAMU,26 OCT 1987,ETH,4,Dubai (UAE),21 JAN 2011,1188
619,617,2:24:26,Bizunesh DEBA,08 SEP 1987,ETH,2,"Houston, TX (USA)",13 JAN 2013,1188
620,617,2:24:26,Tiki GELANA,22 OCT 1987,ETH,3,Tokyo (JPN),22 FEB 2015,1188
621,617,2:24:26,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,1,"New York, NY (USA)",06 NOV 2016,1188
622,623,2:24:27,Yuri KANO,27 OCT 1978,JPN,2,Tokyo (JPN),16 NOV 2008,1188
623,623,2:24:27,Hilde KIBET,27 MAR 1981,NED,2,Rotterdam (NED),10 APR 2011,1188
624,623,2:24:27,Agnes Jeruto KIPROTICH,05 FEB 1982,KEN,5,Frankfurt (GER),28 OCT 2012,1188
625,623,2:24:27,Abebech AFEWORK,11 DEC 1990,ETH,2,Amsterdam (NED),16 OCT 2016,1188
626,623,2:24:27,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,2,Rotterdam (NED),09 APR 2017,1188
627,623,2:24:27,Mary Jepkosgei KEITANY,18 JAN 1982,KEN,5,London (GBR),22 APR 2018,1188
628,623,2:24:27,Fancy CHEMUTAI,20 MAR 1995,KEN,10,Valencia (ESP),06 DEC 2020,1188
629,630,2:24:28,Remi NAKASATO,24 JUN 1988,JPN,3,Nagoya (JPN),11 MAR 2012,1188
630,630,2:24:28,Melkam GIZAW,17 SEP 1990,ETH,2,Seoul (KOR),20 MAR 2016,1188
631,630,2:24:28,Gutemi Shone IMANA,17 NOV 1991,ETH,1,Sevilla (ESP),17 FEB 2019,1188
632,630,2:24:28,Shuko GENEMO,13 SEP 1995,ETH,7,Toronto (CAN),20 OCT 2019,1188
633,630,2:24:28,Yeshi Kalayu CHEKOLE,12 JUL 1997,ETH,3,Abu Dhabi (UAE),06 DEC 2019,1188
634,635,2:24:29,Elfinesh ALEMU,15 MAR 1975,ETH,5,London (GBR),22 APR 2001,1188
635,635,2:24:29,Remi NAKASATO,24 JUN 1988,JPN,2,Yokohama (JPN),20 FEB 2011,1188
636,635,2:24:29,Bethelhem MOGES,03 MAY 1991,ETH,10,Dubai (UAE),23 JAN 2015,1188
637,635,2:24:29,Kellyn TAYLOR,22 JUL 1986,USA,1,"Duluth, MN (USA)",16 JUN 2018,1188
638,639,2:24:30,Aheza KIROS,16 OCT 1985,ETH,4,Dubai (UAE),25 JAN 2013,1187
639,639,2:24:30,Mare DIBABA,20 OCT 1989,ETH,3,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1187
640,639,2:24:30,Yebrgual MELESE,18 APR 1990,ETH,2,Frankfurt (GER),29 OCT 2017,1187
641,639,2:24:30,Margaret AGAI,10 JUN 1988,KEN,2,Seoul (KOR),18 MAR 2018,1187
642,639,2:24:30,Aberu Mekuria ZENNEBE,24 DEC 1983,ETH,1,Chongqing (CHN),31 MAR 2019,1187
643,639,2:24:30,Purity CHANGWONY,1990,KEN,5,Sevilla (ESP),23 FEB 2020,1187
644,639,2:24:30,Hiwot GEBREKIDAN,11 MAY 1995,ETH,2,Istanbul (TUR),08 NOV 2020,1187
645,646,2:24:31,Tigist TUFA,26 JAN 1987,ETH,1,Ottawa (CAN),25 MAY 2014,1187
646,646,2:24:31,Shuko GENEMO,13 SEP 1995,ETH,1,Wien (AUT),10 APR 2016,1187
647,646,2:24:31,Monica JEPKOECH,01 JAN 1983,KEN,3,Seoul (KOR),18 MAR 2018,1187
648,649,2:24:32,Yunxia QU,25 DEC 1972,CHN,2,Tianjin (CHN),04 APR 1993,1187
649,649,2:24:32,Salina Jebet KOSGEI,16 NOV 1976,KEN,1,Paris (FRA),04 APR 2004,1187
650,649,2:24:32,Merima MOHAMMED,10 JUN 1992,ETH,4,Frankfurt (GER),30 OCT 2011,1187
651,649,2:24:32,Marta MEGRA,30 DEC 1990,ETH,2,Xiamen (CHN),02 JAN 2016,1187
652,649,2:24:32,Mao KIYOTA,12 SEP 1993,JPN,4,Nagoya (JPN),13 MAR 2016,1187
653,654,2:24:33,Tegla LOROUPE,09 MAY 1973,KEN,1,London (GBR),16 APR 2000,1187
654,654,2:24:33,Rie MATSUOKA,09 MAR 1977,JPN,2,Paris (FRA),07 APR 2002,1187
655,654,2:24:33,Nuţa OLARU,28 AUG 1970,ROU,2,"Chicago, IL (USA)",10 OCT 2004,1187
656,654,2:24:33,Tomo MORIMOTO,27 DEC 1983,JPN,1,Wien (AUT),07 MAY 2006,1187
657,654,2:24:33,Koren Jelila YAL,18 JAN 1987,ETH,4,Toronto (CAN),26 SEP 2010,1187
658,654,2:24:33,Jessica AUGUSTO,08 NOV 1981,POR,7,London (GBR),17 APR 2011,1187
659,654,2:24:33,Georgina RONO,19 MAY 1980,KEN,1,Eindhoven (NED),09 OCT 2011,1187
660,654,2:24:33,Valentine KIPKETER,05 JAN 1993,KEN,1,Mumbai (IND),20 JAN 2013,1187
661,654,2:24:33,Meseret Hailu DEBELE,12 SEP 1990,ETH,3,Berlin (GER),27 SEP 2015,1187
662,654,2:24:33,Mao ICHIYAMA,29 MAY 1997,JPN,7,Tokyo (JPN),03 MAR 2019,1187
663,654,2:24:33,Stella BARSOSIO,12 MAR 1993,KEN,1,Sydney (AUS),15 SEP 2019,1187
664,665,2:24:34,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,2,Osaka (JPN),27 JAN 2002,1187
665,665,2:24:34,Aberu KEBEDE,12 SEP 1986,ETH,8,London (GBR),17 APR 2011,1187
666,665,2:24:34,Philomena CHEYECH,05 JUL 1982,KEN,1,Wien (AUT),14 APR 2013,1187
667,665,2:24:34,Genet YALEW,31 DEC 1992,ETH,3,Praha (CZE),05 MAY 2019,1187
668,669,2:24:35,Katrin DÖRRE-HEINIG,06 OCT 1961,GER,1,Hamburg (GER),25 APR 1999,1187
669,669,2:24:35,Robe GUTA,12 OCT 1986,ETH,1,Hamburg (GER),23 APR 2006,1187
670,669,2:24:35,Caroline ROTICH,13 MAY 1984,KEN,4,Tokyo (JPN),23 FEB 2014,1187
671,669,2:24:35,Betsy SAINA,30 JUN 1988,KEN,8,Frankfurt (GER),28 OCT 2018,1187
672,669,2:24:35,Aberu Mekuria ZENNEBE,24 DEC 1983,ETH,4,Valencia (ESP),02 DEC 2018,1187
673,674,2:24:36,Reiko TOSA,11 JUN 1976,JPN,2,Nagoya (JPN),12 MAR 2000,1186
674,675,2:24:38,Kayoko FUKUSHI,25 MAR 1982,JPN,2,"Chicago, IL (USA)",09 OCT 2011,1186
675,675,2:24:38,Philomena CHEYECH,05 JUL 1982,KEN,2,Amsterdam (NED),18 OCT 2015,1186
676,675,2:24:38,Sardana TROFIMOVA,28 MAR 1988,RUS,4,Frankfurt (GER),25 OCT 2015,1186
677,675,2:24:38,Reia IWADE,08 DEC 1994,JPN,5,Nagoya (JPN),13 MAR 2016,1186
678,675,2:24:38,Meskerem ASSEFA,03 OCT 1991,ETH,3,Frankfurt (GER),29 OCT 2017,1186
679,675,2:24:38,Jackline CHEPNGENO,16 JAN 1993,KEN,6,Amsterdam (NED),21 OCT 2018,1186
680,681,2:24:39,Yuanyuan HU,,CHN,4,Beijing (CHN),13 OCT 2002,1186
681,681,2:24:39,Naoko TAKAHASHI,06 MAY 1972,JPN,1,Tokyo (JPN),20 NOV 2005,1186
682,681,2:24:39,Mari OZAKI,16 JUL 1975,JPN,2,Osaka (JPN),28 JAN 2007,1186
683,681,2:24:39,Dire TUNE,19 JUN 1985,ETH,1,"Houston, TX (USA)",13 JAN 2008,1186
684,681,2:24:39,Svetlana ZAKHAROVA,15 SEP 1970,RUS,2,London (GBR),13 APR 2008,1186
685,681,2:24:39,Askale Magarsa TAFA,27 SEP 1984,ETH,3,London (GBR),25 APR 2010,1186
686,687,2:24:40,Helena Loshanyang KIROP,09 SEP 1976,KEN,1,Roma (ITA),17 MAR 2013,1186
687,687,2:24:40,Mulu SEBOKA,25 SEP 1984,ETH,5,"Chicago, IL (USA)",11 OCT 2015,1186
688,689,2:24:41,Yanyan DAI,08 JAN 1980,CHN,4,Beijing (CHN),14 OCT 2001,1186
689,689,2:24:41,Ruti AGA,16 JAN 1994,ETH,3,Berlin (GER),25 SEP 2016,1186
690,689,2:24:41,Dibabe KUMA,14 SEP 1996,ETH,1,Hamburg (GER),28 APR 2019,1186
691,692,2:24:42,Linli ZHANG,06 MAR 1973,CHN,3,Tianjin (CHN),04 APR 1993,1185
692,692,2:24:42,Shujing ZHANG,13 SEP 1978,CHN,5,Beijing (CHN),14 OCT 2001,1185
693,692,2:24:42,Atsede BAYISA,16 APR 1987,ETH,1,Paris (FRA),05 APR 2009,1185
694,692,2:24:42,Mai ITO,23 MAY 1984,JPN,3,Nagoya (JPN),08 MAR 2015,1185
695,692,2:24:42,Worknesh ALEMU,19 MAR 1990,ETH,6,Amsterdam (NED),20 OCT 2019,1185
696,692,2:24:42,Caroline ROTICH,13 MAY 1984,KEN,5,Frankfurt (GER),27 OCT 2019,1185
697,698,2:24:43,Yuri KANO,27 OCT 1978,JPN,3,Osaka (JPN),28 JAN 2007,1185
698,698,2:24:43,Agnes KIPROP,14 JAN 1980,KEN,2,Paris (FRA),10 APR 2011,1185
699,698,2:24:43,Yukiko AKABA,18 OCT 1979,JPN,3,London (GBR),21 APR 2013,1185
700,701,2:24:44,Sultan HAYDAR,23 MAY 1987,TUR,11,Dubai (UAE),23 JAN 2015,1185
701,701,2:24:44,Visiline JEPKESHO,30 DEC 1989,KEN,3,Paris (FRA),12 APR 2015,1185
702,701,2:24:44,Madaí PÉREZ,02 FEB 1980,MEX,4,"Chicago, IL (USA)",08 OCT 2017,1185
703,701,2:24:44,Kuftu TAHIR,13 OCT 1995,ETH,1,Barcelona (ESP),10 MAR 2019,1185
704,705,2:24:45,Joyce CHEPCHUMBA,06 NOV 1970,KEN,3,"Olympic Stadium, Sydney (AUS)",24 SEP 2000,1185
705,705,2:24:45,Brigid KOSGEI,20 FEB 1994,KEN,2,Lisboa (POR),02 OCT 2016,1185
706,707,2:24:46,Madina BIKTAGIROVA,20 SEP 1964,RUS,2,Berlin (GER),28 SEP 1997,1185
707,707,2:24:46,Lidia ŞIMON,04 SEP 1973,ROU,2,London (GBR),16 APR 2000,1185
708,707,2:24:46,Lornah KIPLAGAT,01 MAY 1974,NED,5,London (GBR),22 APR 2007,1185
709,707,2:24:46,Lucy KARIMI,06 OCT 1986,KEN,1,Praha (CZE),08 MAY 2016,1185
710,711,2:24:47,Elfinesh ALEMU,15 MAR 1975,ETH,4,Osaka (JPN),30 JAN 2000,1185
711,711,2:24:47,Reiko TOSA,11 JUN 1976,JPN,2,Tokyo (JPN),19 NOV 2000,1185
712,711,2:24:47,Elfinesh ALEMU,15 MAR 1975,ETH,1,Tokyo (JPN),16 NOV 2003,1185
713,711,2:24:47,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,2,Nagoya (JPN),14 MAR 2004,1185
714,711,2:24:47,Atsede HABTAMU,26 OCT 1987,ETH,1,Berlin (GER),20 SEP 2009,1185
715,711,2:24:47,Tirfi TSEGAYE,25 NOV 1984,ETH,4,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016,1185
716,711,2:24:47,Purity Cherotich RIONORIPO,10 JUN 1993,KEN,4,"Chicago, IL (USA)",09 OCT 2016,1185
717,711,2:24:47,Letebrhan Haylay GEBRESLASEA,29 OCT 1990,ETH,1,Dongying (CHN),05 MAY 2018,1185
718,711,2:24:47,Salomé ROCHA,25 APR 1990,POR,8,London (GBR),28 APR 2019,1185
719,711,2:24:47,Bruktayit ESHETU,29 SEP 1990,ETH,2,"Houston, TX (USA)",19 JAN 2020,1185
720,721,2:24:48,Xiaolin ZHU,20 FEB 1984,CHN,5,"Olympic Stadium, London (GBR)",05 AUG 2012,1184
